Name,Count,Channel,gender,occupation,ethnic_group
Natalie,5,Khan Academy,female,actor|television actor|child actor|film actor,None
Charles,4,Khan Academy,female,singer-songwriter|singer,None
Lorenzo,18,Khan Academy,male,painter,None
Ty,6,Khan Academy,male,composer|record producer|musician|rapper,None
Harriet,4,Khan Academy,female,songwriter|singer,None
max,1,Khan Academy,None,None,None
Hoover,2,Khan Academy,male,singer|songwriter,None
Eleanor Roosevelt,3,Khan Academy,female,writer|politician|diplomat|women's rights activist|columnist|human rights activist|journalist|peace activist|autobiographer,None
James Henry Hammond,18,Khan Academy,male,lawyer|politician|jurist|journalist|planter class,None
Hmm,1,Khan Academy,None,None,None
The Messenger,2,Khan Academy,male,prophet|politician|military leader|herder|merchant|preacher|consignor,Arabs
Geithner,15,Khan Academy,None,None,None
Jim,2,Khan Academy,male,American football player,None
Jackson,28,Khan Academy,male,pornographic actor,None
William Howard Taft,11,Khan Academy,male,lawyer|judge|writer|university teacher|politician|statesperson|prosecutor|pedagogue,None
John Jay,13,Khan Academy,male,politician|judge|lawyer|diplomat,None
Robert Jackson,5,Khan Academy,male,astronomer,None
Saul,1,Khan Academy,male,writer|rabbi|missionary|theologian|artisan|religious figure|traveler,None
Aaron Burr,5,Khan Academy,male,politician|lawyer|jurist|military officer|bretteur,None
Hiram Rebels,5,Khan Academy,None,None,None
Dwight Eisenhower,1,Khan Academy,male,politician|writer|military personnel|military officer|statesperson|army officer,None
Stephen Douglas,2,Khan Academy,male,lawyer|judge|politician,None
Joe,6,Khan Academy,male,lawyer|politician|diplomat|journalist,None
Federalist Papers,4,Khan Academy,None,None,None
Brutus,19,Khan Academy,male,photographer|writer|physicist|inventor|painter|sculptor|university teacher,None
Hobbes,8,Khan Academy,male,writer|politician|mathematician|economist|historian|translator|in-home tutor|political scientist|philosopher|philosopher of law,None
Gore,2,Khan Academy,male,writer|businessperson|politician|orator|journalist|climate activist|financier|environmentalist|blogger,None
Alfonso Lopez,10,Khan Academy,male,boxer,None
Alfonso Lopez's,6,Khan Academy,None,None,None
William Rehnquist,6,Khan Academy,male,judge|lawyer|politician|historian,None
Lyman Beecher,8,Khan Academy,male,writer|presbyter|theologian,None
John Quincy Adams,30,Khan Academy,male,writer|lawyer|politician|diplomat|statesperson|diarist,None
John Quincy Adams',4,Khan Academy,None,None,None
Andrew Jackson's,25,Khan Academy,None,None,None
Martin Van Buren,2,Khan Academy,male,writer|lawyer|politician|diplomat|statesperson,None
William Henry Harrison,10,Khan Academy,male,diplomat|politician|military officer|statesperson,None
Jesus Christ,2,Khan Academy,male,prophet|teacher|tektōn|pastor|religious leader|Messiah|healer|carpenter|rabbi|preacher|thaumaturge|father of faith,Jewish people
Finney,6,Khan Academy,female,None,None
Mormons,4,Khan Academy,None,None,None
Samuel Slater,10,Khan Academy,male,entrepreneur,None
Joseph Smith,5,Khan Academy,male,politician|prophet|theologian,None
William McKinley,1,Khan Academy,male,politician|lawyer|statesperson,None
Hop,1,PBS Kids,male,comics artist|cartoonist,None
Daniel,1,PBS Kids,male,composer,None
Harry,4,PBS Kids,male,ichthyologist,None
Kitty Academy,7,PBS Kids,None,None,None
Xavier Riddle,28,PBS Kids,None,None,None
Flash,8,PBS Kids,male,American football player|professional athlete,None
Hmm,12,PBS Kids,None,None,None
Grandmaster Flash,7,PBS Kids,male,composer|musician|rapper|disc jockey|record producer,African Americans
Burby,11,PBS Kids,None,None,None
Yadina,38,PBS Kids,None,None,None
Zoo,11,PBS Kids,male,None,None
Zoom,31,PBS Kids,male,composer|record producer|musician,None
Mary Seacole,16,PBS Kids,female,writer|nurse|autobiographer|traditional healer,African Americans
Brad,98,PBS Kids,male,water polo player|swimmer,None
Bill,2,PBS Kids,male,politician|ambassador|diplomat,None
Shirley,5,PBS Kids,female,screenwriter|film director|actor,None
Errol,8,PBS Kids,None,None,None
Wilma Rudolph,7,PBS Kids,female,sprinter,African Americans
Jonas,5,PBS Kids,male,association football player,None
Jonas Salk,20,PBS Kids,male,physician|inventor|biologist|immunologist|epidemiologist|virologist,None
Lindsay,7,PBS Kids,male,poet|judge|writer|diplomat|genealogist,None
Rosa Parks,12,PBS Kids,female,public figure|human rights activist|civil rights advocate|political activist|autobiographer,African Americans
Doom,14,PBS Kids,None,None,None
Rosa,14,PBS Kids,female,None,None
Rosa Whoa Rosa Parks,5,PBS Kids,None,None,None
Thurgood Marshall,6,PBS Kids,male,judge|lawyer|politician|jurist,African Americans
Kitty,8,PBS Kids,female,writer,None
Fred,4,PBS Kids,male,lepidopterist|director,None
Ta-da,2,PBS Kids,None,None,None
Marshall,1,PBS Kids,male,botanist,None
Thurgood Marshall's,1,PBS Kids,None,None,None
Jesse Owens,10,PBS Kids,male,athletics competitor|sprinter|long jumper,African Americans
Jesse,29,PBS Kids,male,professional wrestler|reality television participant|actor,None
Yummy,1,PBS Kids,male,None,None
Ella Fitzgerald,22,PBS Kids,female,composer|film actor|recording artist|singer|jazz musician|conductor|singer-songwriter|bandleader,African Americans
Kinda,1,PBS Kids,None,None,None
Zuma,5,PBS Kids,None,None,None
Frederick Douglass,13,PBS Kids,male,writer|businessperson|film editor|orator|politician|abolitionist|autobiographer|diplomat|suffragist|editor|caulker|journalist,African Americans
Frederick,24,PBS Kids,male,politician,None
Jimmy,8,PBS Kids,male,None,None
Martin Luther King Jr.,2,PBS Kids,male,writer|politician|pastor|preacher|pacifist|peace activist|civil rights advocate|human rights activist,African Americans
King,2,PBS Kids,male,king,None
A.V.I.A. Riddle,5,PBS Kids,None,None,None
Maya Angelou,11,PBS Kids,female,screenwriter|writer|comedian|novelist|journalist|television actor|television producer|politician|songwriter|autobiographer|professor|stage actor|essayist|film producer|human rights activist|film director|dancer|singer|playwright,African Americans
Maya,6,PBS Kids,male,None,None
Abraham Lincoln,17,PBS Kids,male,writer|lawyer|politician|farmer|military officer|statesperson|postmaster,None
Frederick Douglass',1,PBS Kids,None,None,None
Harriet Tubman,24,PBS Kids,female,writer|nurse|human rights activist|abolitionist|suffragist|spy|political activist|feminist,African Americans
Harriet Tubman's,5,PBS Kids,None,None,None
Brad Meltzer,8,PBS Kids,male,children's writer|writer|screenwriter|novelist,None
Harriet,35,PBS Kids,female,songwriter|singer,None
John Brown,1,PBS Kids,male,tanner|entrepreneur|social activist|postmaster|abolitionist,None
Cassius,17,PBS Kids,male,boxer,None
Elizabeth,3,PBS Kids,female,None,None
Molly,12,PBS Kids,female,writer|journalist,None
Julie,7,PBS Kids,female,pop singer,None
Amelia Earhart,11,PBS Kids,female,journalist|aircraft pilot|travel writer|memoirist|women's rights activist|aviation writer,None
Amelia,3,PBS Kids,female,politician,None
Mary,1,PBS Kids,female,None,None
Billie Jean,7,PBS Kids,None,None,None
Yay,3,PBS Kids,male,professional gamer,None
Chris,3,PBS Kids,male,actor|voice actor,None
Rogers,6,PBS Kids,female,architect,None
Linda,1,PBS Kids,female,pornographic actor,None
James Madison,11,PBS Kids,male,diplomat|politician|writer|lawyer|statesperson|philosopher,None
James Madison's,3,PBS Kids,None,None,None
Thomas Jefferson,13,PBS Kids,male,teacher|writer|lawyer|politician|architect|farmer|jurist|diplomat|inventor|statesperson|paleontologist|philosopher|cryptographer|archaeologist,None
Dolly,1,PBS Kids,female,pop singer,None
Jefferson,2,PBS Kids,male,association football player,None
William Henry Harrison,20,PBS Kids,male,diplomat|politician|military officer|statesperson,None
Andrew Jackson,34,PBS Kids,male,politician|lawyer|judge|military officer|statesperson,None
Van Buren,2,PBS Kids,male,writer|lawyer|politician|diplomat|statesperson,None
Woodrow Wilson,13,PBS Kids,male,teacher|lawyer|writer|university teacher|politician|jurist|statesperson|political scientist|academic,None
Teddy Roosevelt,13,PBS Kids,male,naturalist|writer|rancher|explorer|politician|conservationist|essayist|autobiographer|diarist|historian|statesperson|ornithologist,None
Taft,2,PBS Kids,male,botanist,None
Woodrow Wilson's,2,PBS Kids,None,None,None
Abe Lincoln,5,PBS Kids,male,writer|lawyer|politician|farmer|military officer|statesperson|postmaster,None
Abe,13,PBS Kids,male,baseball player,None
George Washington,21,PBS Kids,male,writer|engineer|politician|farmer|statesperson|cartographer|revolutionary|geometer|army officer,None
George Washington's,5,PBS Kids,None,None,None
Barack Obama's,5,PBS Kids,None,None,None
Grover Cleveland,4,PBS Kids,male,lawyer|writer|politician|executioner|statesperson,Scotch-Irish Americans
Benjamin Harrison,13,PBS Kids,male,lawyer|writer|politician|military officer|statesperson,None
Eisenhower,7,PBS Kids,male,politician|writer|military personnel|military officer|statesperson|army officer,None
Roosevelt,4,PBS Kids,male,statesperson,None
Truman,4,PBS Kids,male,judge|politician|businessperson|diarist|military officer,None
Kennedy,45,PBS Kids,male,writer|anti-communist|politician|statesperson|journalist|naval officer,Irish Americans
Nixon,2,PBS Kids,male,politician|lawyer|military officer|statesperson|autobiographer,None
Herbert Hoover's,16,PBS Kids,None,None,None
Wilson,1,PBS Kids,None,None,None
Harding,6,PBS Kids,male,painter,None
Coolidge,1,PBS Kids,None,botanist,None
Calvin Coolidge,4,PBS Kids,male,politician|lawyer|statesperson|autobiographer,None
Lyndon Johnson,12,PBS Kids,male,rancher|statesperson|politician|teacher,None
Lyndon Johnson's,6,PBS Kids,None,None,None
John Kennedy,3,PBS Kids,male,researcher,None
Tom,4,PBS Kids,male,actor|teacher|singer|singer-songwriter|poet|songwriter|street artist|television actor,Romanian Americans|Jewish people
Thomas Jefferson's,3,PBS Kids,None,None,None
Lewis,1,PBS Kids,female,screenwriter|writer|journalist|film producer|children's writer|novelist,None
Clark,1,PBS Kids,female,athletics competitor,None
John Adams,13,PBS Kids,male,politician,None
John Tyler,17,PBS Kids,male,lawyer|politician|statesperson,None
Harrison,1,PBS Kids,male,baseball player,None
John Tyler's,2,PBS Kids,None,None,None
Richard Nixon's,17,PBS Kids,None,None,None
John F. Kennedy,1,PBS Kids,male,writer|anti-communist|politician|statesperson|journalist|naval officer,Irish Americans
Richard Nixon,1,PBS Kids,male,politician|lawyer|military officer|statesperson|autobiographer,None
George Bush,14,PBS Kids,male,politician|businessperson|military officer|autobiographer|statesperson|painter|financier|rugby union player|motivational speaker,None
Ronald Reagan,12,PBS Kids,male,screenwriter|character actor|announcer|voice actor|lifeguard|art collector|autobiographer|trade unionist|film actor|game show host|television actor|diarist|anti-communist|actor|military officer|politician|statesperson,None
Ronald Reagan's,6,PBS Kids,None,None,None
Franklin Pierce,9,PBS Kids,male,politician|lawyer|statesperson,None
Jimmy Carter,14,PBS Kids,male,writer|businessperson|submariner|engineer|environmentalist|politician|peace activist|naval officer|farmer|novelist|autobiographer|humanitarian|diplomat|statesperson|human rights activist,None
Jimmy Carter's,3,PBS Kids,None,None,None
James Buchanan,1,PBS Kids,male,lawyer|politician|diplomat|statesperson,None
Buchanan,10,PBS Kids,male,professional wrestler,None
Warren G. Harding,11,PBS Kids,male,politician|businessperson|statesperson|newspaper editor,None
Andrew Johnson,13,PBS Kids,male,tailor|politician|military officer|statesperson,None
Lincoln,1,PBS Kids,female,badminton player,None
Andrew Johnson's,2,PBS Kids,None,None,None
Carter,1,PBS Kids,male,painter|screenwriter|film director|visual artist,None
Reagan,7,PBS Kids,None,None,None
William McKinley,1,PBS Kids,male,politician|lawyer|statesperson,None
Hayes,13,PBS Kids,male,photographer|engraver|graphic artist|lithographer|painter,None
Grant,1,PBS Kids,male,writer|zoologist|anatomist,None
George W. Bush,10,PBS Kids,male,politician|businessperson|military officer|autobiographer|statesperson|painter|financier|rugby union player|motivational speaker,None
George W. Bush's,1,PBS Kids,None,None,None
Bush,7,PBS Kids,male,politician|businessperson|military officer|autobiographer|statesperson|painter|financier|rugby union player|motivational speaker,None
Chester Arthur,13,PBS Kids,male,military officer|lawyer|politician|statesperson|educator,None
Garfield,2,PBS Kids,male,television actor,None
William Howard Taft,17,PBS Kids,male,lawyer|judge|writer|university teacher|politician|statesperson|prosecutor|pedagogue,None
Teddy Roosevelt's,11,PBS Kids,None,None,None
Teddy,8,PBS Kids,male,naturalist|writer|rancher|explorer|politician|conservationist|essayist|autobiographer|diarist|historian|statesperson|ornithologist,None
Franklin Delano Roosevelt,1,PBS Kids,male,statesperson,None
FDR,10,PBS Kids,male,statesperson,None
Benjamin Harrison's,3,PBS Kids,None,None,None
Ulysses S. Grant,6,PBS Kids,male,statesperson|writer|explorer|army officer,None
Martin Van Buren,16,PBS Kids,male,writer|lawyer|politician|diplomat|statesperson,None
Martin Van Buren's,4,PBS Kids,None,None,None
Andrew,2,PBS Kids,male,politician,None
Jackson,2,PBS Kids,male,pornographic actor,None
John Quincy Adams,14,PBS Kids,male,writer|lawyer|politician|diplomat|statesperson|diarist,None
John Quincy Adams',3,PBS Kids,None,None,None
Monroe,1,PBS Kids,male,record producer,None
Henry Clay,1,PBS Kids,male,writer|lawyer|diplomat|politician,None
Andrew Jackson's,2,PBS Kids,None,None,None
Franklin Roosevelt,2,PBS Kids,male,statesperson,None
Harry Truman,11,PBS Kids,male,judge|businessperson|politician|military officer|diarist,None
Zachary Taylor,13,PBS Kids,male,statesperson,None
Zachary Taylor's,4,PBS Kids,None,None,None
Push,1,PBS Kids,male,actor|television presenter|radio personality|model|television actor,None
Millard Fillmore,5,PBS Kids,male,lawyer|politician|statesperson,None
Bill Clinton,8,PBS Kids,male,writer|teacher|lawyer|statesperson|saxophonist|autobiographer|politician|governor|jurist|diplomat,None
Ross Perot,1,PBS Kids,male,entrepreneur|naval officer|politician,None
Bill Clinton's,3,PBS Kids,None,None,None
James Knox Polk,7,PBS Kids,male,lawyer|politician|farmer|statesperson,None
James Monroe,4,PBS Kids,male,writer|lawyer|politician|farmer|diplomat|statesperson,None
Gerald Ford,15,PBS Kids,male,lawyer|politician|military officer|statesperson|gridiron football player|autobiographer|American football player,None
Spiro Agnew,4,PBS Kids,male,lawyer|politician,None
James Garfield,11,PBS Kids,male,writer|lawyer|military personnel|politician|statesperson,None
Rutherford Hayes,8,PBS Kids,male,lawyer|military officer|statesperson,None
James,2,PBS Kids,male,Catholic priest|Catholic bishop,None
James Naysmith,15,PBS Kids,male,None,None
Temple Grandin,21,PBS Kids,female,writer|screenwriter|zoologist|biologist|university teacher|academic|activist|non-fiction writer,None
Ben,39,PBS Kids,male,baseball player,None
Ruby,5,PBS Kids,female,pornographic actor,None
Grandin,5,PBS Kids,None,None,None
Roberto Clemente,11,PBS Kids,male,baseball player,None
Roberto,12,PBS Kids,male,association football player,None
Jill,1,PBS Kids,female,ice hockey player,None
Christy,11,PBS Kids,male,baseball player|American football player,None
Ruth Bader Ginsburg,26,PBS Kids,female,lawyer|judge|jurist,None
Ruth,19,PBS Kids,female,association football player,None
Gary,6,PBS Kids,male,singer|record producer|songwriter|restaurateur|music promoter,None
Carrie,6,PBS Kids,female,swimmer,None
Rosa Parks',1,PBS Kids,None,None,None
Abraham Lincoln's,1,PBS Kids,None,None,None
Robert Einstein,7,PBS Kids,male,screenwriter|actor|comedian|voice actor|film director|television actor|film actor,None
Albert Einstein,4,PBS Kids,male,physicist,Jewish people
Jean,8,PBS Kids,male,Catholic priest|Catholic bishop,None
John Green,60,Crash Course,male,farmer|radio producer|political writer|broadcasting executive,None
S. History,12,Crash Course,None,None,None
Gerald Ford,13,Crash Course,male,lawyer|politician|military officer|statesperson|gridiron football player|autobiographer|American football player,None
Green,88,Crash Course,female,artist|scientific illustrator,None
Nixon,64,Crash Course,male,politician|lawyer|military officer|statesperson|autobiographer,None
Stan,158,Crash Course,male,psychiatrist|writer|psychologist|university teacher|academic,None
Jimmy Carter,29,Crash Course,male,writer|businessperson|submariner|engineer|environmentalist|politician|peace activist|naval officer|farmer|novelist|autobiographer|humanitarian|diplomat|statesperson|human rights activist,None
Eric Foner,15,Crash Course,male,historian|university teacher,None
Jimmy Carter's,8,Crash Course,None,None,None
Carter,3,Crash Course,male,painter|screenwriter|film director|visual artist,None
Ronald Reagan,79,Crash Course,male,screenwriter|character actor|announcer|voice actor|lifeguard|art collector|autobiographer|trade unionist|film actor|game show host|television actor|diarist|anti-communist|actor|military officer|politician|statesperson,None
George H.W. Bush,31,Crash Course,male,politician|entrepreneur|autobiographer|diplomat|statesperson|aircraft pilot|naval officer|baseball player,None
George Bush,6,Crash Course,male,businessperson|politician|autobiographer|painter|military officer|statesperson|financier|rugby union player|motivational speaker,None
Teddy Roosevelt,8,Crash Course,male,naturalist|writer|rancher|explorer|politician|conservationist|essayist|autobiographer|diarist|historian|statesperson|ornithologist,None
Bush,53,Crash Course,male,businessperson|politician|autobiographer|painter|military officer|statesperson|financier|rugby union player|motivational speaker,None
Dan Quayle,6,Crash Course,male,Vice President of the United States|lawyer|politician|businessperson,None
Jesse Jackson,35,Crash Course,male,civil rights advocate|pastor|politician|human rights activist|organizational founder,None
Dukakis,8,Crash Course,None,None,None
George H.W. Bush's,7,Crash Course,None,None,None
David Moranis,5,Crash Course,None,None,None
Rodney King,12,Crash Course,male,author|taxi driver|activist,African Americans
Raul Meyer,14,Crash Course,None,None,None
Herbert Hoover's,2,Crash Course,None,None,None
Herbert Hoover,13,Crash Course,male,writer|businessperson|engineer|statesperson|mining engineer|geologist|politician,None
Andrew Jackson,60,Crash Course,male,lawyer|military officer|politician|judge|statesperson,None
Hoover,8,Crash Course,male,singer|songwriter,None
Gatsby,5,Crash Course,None,None,None
Calvin Coolidge,1,Crash Course,male,politician|lawyer|statesperson|autobiographer,None
Harding,2,Crash Course,male,painter,None
Warren G. Harding,3,Crash Course,male,politician|businessperson|statesperson|newspaper editor,None
Henry Ford's,5,Crash Course,None,None,None
Enrico Caruso,5,Crash Course,male,opera singer,None
Charles Lindbergh,2,Crash Course,male,fighter pilot|inventor|engineer|aircraft pilot|aviation writer|peace activist|autobiographer|diarist|air force officer,None
Oliver Wendell Holmes,5,Crash Course,male,medical writer|physician|writer|poet|university teacher|physician writer|novelist,None
Coolidge,3,Crash Course,None,botanist,None
John Scopes,5,Crash Course,male,geologist|teacher,None
William Jennings Bryan,13,Crash Course,male,lawyer|writer|politician|diplomat|editor|publisher,None
Rosyana Rojas,5,Crash Course,None,None,None
Thought Cafe,54,Crash Course,None,None,None
FDR,44,Crash Course,male,statesperson,None
Eleanor Roosevelt,3,Crash Course,female,writer|politician|diplomat|women's rights activist|columnist|human rights activist|journalist|peace activist|autobiographer,None
Nah,2,Crash Course,None,None,None
A. Philip Randolph,12,Crash Course,male,civil rights advocate|political activist|socialist|trade unionist|politician,None
Clinton,84,Crash Course,male,teacher|writer|lawyer|statesperson|autobiographer|saxophonist|politician|governor|jurist|diplomat,None
Bill Clinton,6,Crash Course,male,teacher|writer|lawyer|statesperson|autobiographer|saxophonist|politician|governor|jurist|diplomat,None
Newt Gingrich,6,Crash Course,male,teacher|writer|politician|historian|novelist,None
Barack Obama's,16,Crash Course,None,None,None
John,12,Crash Course,male,Catholic bishop|Catholic priest,None
Daniel Shays,1,Crash Course,male,farmer,None
Thomas Jefferson,69,Crash Course,male,writer|lawyer|inventor|teacher|architect|paleontologist|statesperson|philosopher|cryptographer|politician|archaeologist|farmer|jurist|diplomat,None
Alexander Hamilton,13,Crash Course,male,Christian minister,None
James Madison's,1,Crash Course,None,None,None
Roger Sherman,3,Crash Course,male,lawyer|judge|politician|diplomat|statesperson,None
James Madison,15,Crash Course,male,diplomat|politician|writer|lawyer|statesperson|philosopher,None
John Jay,11,Crash Course,male,politician|judge|lawyer|diplomat,None
Federalist Papers,1,Crash Course,None,None,None
Richard Nixon's,4,Crash Course,None,None,None
Lyndon Johnson,11,Crash Course,male,rancher|statesperson|politician|teacher,None
Goldwater,14,Crash Course,None,None,None
Johnson,34,Crash Course,male,visual artist|painter,None
George Wallace,2,Crash Course,male,judge|lawyer|boxer|politician|military officer,None
Earl Warren,8,Crash Course,male,judge|lawyer|politician,None
Wade,1,Crash Course,male,botanist,None
Hamilton,7,Crash Course,male,painter,None
Nathaniel Hawthorne,6,Crash Course,male,diplomat|writer|children's writer|novelist|short story writer|science fiction writer,None
Mark Twain,8,Crash Course,male,journalist|teacher|writer|novelist|prose writer|humorist|autobiographer|science fiction writer|travel writer|aphorist|children's writer|opinion journalist,None
Jamestown,4,Crash Course,None,None,None
William Penn,3,Crash Course,male,writer|politician|entrepreneur|theologian|philosopher|Colonial proprietor,None
Penn,7,Crash Course,None,photographer,None
Quakers,4,Crash Course,None,None,None
William Berkeley,7,Crash Course,male,civil servant,None
Nathaniel Bacon,7,Crash Course,male,politician|settler,None
Berkeley,6,Crash Course,female,editor,None
Paul Revere,1,Crash Course,male,entrepreneur|silversmith|military personnel|Minutemen,None
George Washington's,7,Crash Course,None,None,None
Stan Muller,32,Crash Course,male,None,None
Danica Johnson,20,Crash Course,female,None,None
George,2,Crash Course,male,None,None
Martin Luther King Jr.,45,Crash Course,male,writer|politician|pastor|preacher|pacifist|peace activist|civil rights advocate|human rights activist,African Americans
Martin Luther King's,2,Crash Course,None,None,None
JFK,1,Crash Course,male,writer|anti-communist|politician|statesperson|journalist|naval officer,Irish Americans
Martin Luther King,11,Crash Course,male,writer|politician|pastor|preacher|pacifist|peace activist|civil rights advocate|human rights activist,African Americans
Kennedy,5,Crash Course,male,writer|anti-communist|politician|statesperson|journalist|naval officer,Irish Americans
John F. Kennedy,5,Crash Course,male,writer|anti-communist|politician|statesperson|journalist|naval officer,Irish Americans
John F. Kennedy's,3,Crash Course,None,None,None
King,61,Crash Course,male,king,None
Lyndon Johnson's,6,Crash Course,None,None,None
Malcolm X,21,Crash Course,male,political activist|politician|imam|autobiographer|human rights activist|Muslim minister,African Americans
Miranda,6,Crash Course,female,singer,None
Griswold,1,Crash Course,male,arachnologist,None
colonists,5,Crash Course,None,None,None
John Adams,25,Crash Course,male,politician,None
King George III,1,Crash Course,male,monarch|politician|ruler|aristocrat|art collector|patron of the arts,None
Harry Potter,1,Crash Course,male,golfer,None
Meredith Danko,18,Crash Course,None,None,None
Vanderbilt,2,Crash Course,None,None,None
Dan,4,Crash Course,None,None,None
Cornelius Vanderbilt,3,Crash Course,male,railway executive|entrepreneur,None
John D. Rockefeller,2,Crash Course,male,entrepreneur|accountant|banker,Americans
Phillip Armour's,6,Crash Course,None,None,None
J.P. Morgan,5,Crash Course,male,entrepreneur|banker|financier|art collector,None
Andrew Carnegie,1,Crash Course,male,writer|entrepreneur|economist|business magnate|industrialist|merchant|fabricator|philanthropist,None
Darwin,1,Crash Course,male,writer|geologist|ethologist|botanist|philosopher|naturalist|travel writer|explorer,None
Thomas Jefferson's,14,Crash Course,None,None,None
George Washington,21,Crash Course,male,writer|engineer|politician|farmer|statesperson|cartographer|revolutionary|geometer|army officer,None
Jefferson,37,Crash Course,male,association football player,None
John Adams',5,Crash Course,None,None,None
Abraham Lincoln,18,Crash Course,male,writer|lawyer|politician|farmer|military officer|statesperson|postmaster,None
Andrew,2,Crash Course,male,politician,None
Abe,6,Crash Course,male,baseball player,None
Sherman,2,Crash Course,male,botanist,None
Andrew Johnson,4,Crash Course,male,politician|military officer|tailor|statesperson,None
Jefferson Davis,1,Crash Course,male,writer|businessperson|politician|military officer|political writer,None
Ulysses S. Grant,4,Crash Course,male,statesperson|writer|explorer|army officer,None
Rutherford B. Hayes,4,Crash Course,male,lawyer|military officer|statesperson,None
Jim Crow,41,Crash Course,male,university teacher|classical scholar|archaeologist|classical archaeologist,None
Fleming,5,Crash Course,male,physician|naturalist|politician|surgeon|painter|botanist,None
Stephen Douglas,4,Crash Course,male,lawyer|judge|politician,None
Douglas,7,Crash Course,male,None,None
Dred Scott,24,Crash Course,male,activist,None
James Buchanan,2,Crash Course,male,lawyer|politician|diplomat|statesperson,None
James Buchanan's,1,Crash Course,None,None,None
John Brown,19,Crash Course,male,tanner|entrepreneur|social activist|postmaster|abolitionist,None
Roger B. Taney,5,Crash Course,male,judge|lawyer|politician,None
Buchanan,2,Crash Course,male,professional wrestler,None
Kim,3,Crash Course,female,musician,None
George W. Bush,38,Crash Course,male,businessperson|politician|autobiographer|painter|military officer|statesperson|financier|rugby union player|motivational speaker,None
Gore,9,Crash Course,male,writer|businessperson|politician|orator|journalist|climate activist|financier|environmentalist|blogger,None
George W. Bush's,8,Crash Course,None,None,None
Ronald Reagan's,27,Crash Course,None,None,None
John McCain,2,Crash Course,male,writer|screenwriter|author|politician|fighter pilot|television presenter|aircraft pilot|naval officer|autobiographer,None
John Kerry,3,Crash Course,male,lawyer|politician|diplomat|aircraft pilot|naval officer|climate activist|peace activist,None
King George,1,Crash Course,male,influencer|actor,None
Abigail,1,Crash Course,female,None,None
Jason Borgman,17,Crash Course,None,None,None
Lee,5,Crash Course,female,None,None
Matthew Brady,6,Crash Course,male,None,None
Alexander Hamilton's,1,Crash Course,None,None,None
Hayes,1,Crash Course,male,photographer|engraver|graphic artist|lithographer|painter,None
Garfield,3,Crash Course,male,television actor,None
Chester Arthur,1,Crash Course,male,military officer|lawyer|politician|statesperson|educator,None
Benjamin Harrison,1,Crash Course,male,lawyer|writer|politician|military officer|statesperson,None
William McKinley,12,Crash Course,male,politician|lawyer|statesperson,None
William McKinley's,2,Crash Course,None,None,None
Henry Clay,7,Crash Course,male,writer|lawyer|diplomat|politician,None
William Henry Harrison,6,Crash Course,male,diplomat|politician|military officer|statesperson,None
John C. Calhoun,14,Crash Course,male,writer|lawyer|politician|diplomat,None
Cherokees,7,Crash Course,None,None,None
Andrew Jackson's,17,Crash Course,None,None,None
Theodore Roosevelt,3,Crash Course,male,naturalist|writer|rancher|explorer|politician|conservationist|essayist|autobiographer|diarist|historian|statesperson|ornithologist,None
Leon Chuckles,5,Crash Course,None,None,None
Teddy,1,Crash Course,male,naturalist|writer|rancher|explorer|politician|conservationist|essayist|autobiographer|diarist|historian|statesperson|ornithologist,None
Roosevelt,59,Crash Course,male,statesperson,None
William Howard Taft,13,Crash Course,male,lawyer|judge|writer|university teacher|politician|statesperson|prosecutor|pedagogue,None
Taft,8,Crash Course,male,botanist,None
Eugene Debs,5,Crash Course,male,writer|politician|political activist|trade unionist|peace activist,None
Woodrow Wilson,35,Crash Course,male,teacher|lawyer|writer|university teacher|politician|jurist|statesperson|political scientist|academic,None
